geox,geoy,geo_id,state,county,name,censusarea,statename,pop,popy,popx
-118.8989736,46.53624827,0500000US53021,53,21,Franklin,1242.171,Washington,78163,46.304218,-119.11931
-87.31068475,44.9478038,0500000US55029,55,29,Door,481.978,Wisconsin,27785,44.904102,-87.345365
-91.89670941,44.9457063,0500000US55033,55,33,Dunn,850.105,Wisconsin,43857,44.914467,-91.895108
-88.48890521,43.75353623,0500000US55039,55,39,Fond du Lac,719.553,Wisconsin,101633,43.76493,-88.486885
-89.6022214,42.67996172,0500000US55045,55,45,Green,583.957,Wisconsin,36842,42.670633,-89.576089
-91.11456535,43.90486053,0500000US55063,55,63,La Crosse,451.686,Wisconsin,114638,43.858367,-91.208437
-89.73466141,45.33727513,0500000US55069,55,69,Lincoln,878.973,Wisconsin,28743,45.285493,-89.686664
-89.75867962,44.89793536,0500000US55073,55,73,Marathon,1544.983,Wisconsin,134063,44.908503,-89.710946
-90.61605681,43.94407369,0500000US55081,55,81,Monroe,900.776,Wisconsin,44673,43.942291,-90.640636
-92.44336716,45.46164174,0500000US55095,55,95,Polk,913.962,Wisconsin,44205,45.406302,-92.478528
-90.43005998,43.37579717,0500000US55103,55,103,Richland,586.151,Wisconsin,18021,43.350327,-90.39055
-88.76377037,44.78891186,0500000US55115,55,115,Shawano,893.057,Wisconsin,41949,44.787648,-88.68623
-91.79050449,45.89838588,0500000US55129,55,129,Washburn,797.113,Wisconsin,15911,45.847241,-91.834412
-90.04104296,44.45575425,0500000US55141,55,141,Wood,793.116,Wisconsin,74749,44.478782,-89.963901
-106.7987824,42.96192298,0500000US56025,56,25,Natrona,5340.352,Wyoming,75450,42.844218,-106.336877
-104.9662896,42.13248202,0500000US56031,56,31,Platte,2084.208,Wyoming,8667,42.10231,-104.928453
-106.885635,44.7899323,0500000US56033,56,33,Sheridan,2523.993,Wyoming,29116,44.781091,-106.974338
-104.5672896,43.83966109,0500000US56045,56,45,Weston,2398.089,Wyoming,7208,43.910214,-104.312414
-66.67705477,18.40533226,0500000US72013,72,13,Arecibo,125.947,Puerto Rico,96440,18.43921,-66.691714
-122.3919366,46.57807651,0500000US53041,53,41,Lewis,2402.802,Washington,75455,46.617975,-122.832505
-123.1832647,47.35006334,0500000US53045,53,45,Mason,959.417,Washington,60699,47.287955,-123.036931
-117.8563556,48.39812545,0500000US53065,53,65,Stevens,2477.765,Washington,43531,48.279486,-117.810545
-80.00281316,39.13005191,0500000US54001,54,1,Barbour,341.059,West Virginia,16589,39.109653,-80.004972
-80.72311013,38.69952268,0500000US54007,54,7,Braxton,510.812,West Virginia,14523,38.691193,-80.728585
-81.11851323,38.84065996,0500000US54013,54,13,Calhoun,279.249,West Virginia,7627,38.85054,-81.104298
-80.86113171,38.92733096,0500000US54021,54,21,Gilmer,338.503,West Virginia,8693,38.924402,-80.827613
-81.52777971,38.33909029,0500000US54039,54,39,Kanawha,901.587,West Virginia,193063,38.361943,-81.652953
-80.24119839,39.51065117,0500000US54049,54,49,Marion,308.735,West Virginia,56418,39.486129,-80.181612
-80.04330743,39.63273736,0500000US54061,54,61,Monongalia,360.062,West Virginia,96189,39.636196,-79.959809
-81.90823777,38.50821334,0500000US54079,54,79,Putnam,345.669,West Virginia,55486,38.475729,-81.926568
-80.85978632,37.65295597,0500000US54089,54,89,Summers,360.46,West Virginia,13927,37.666908,-80.847554
-80.42065529,38.49639968,0500000US54101,54,101,Webster,553.468,West Virginia,9154,38.469808,-80.479615
-90.67834908,46.29894633,0500000US55003,55,3,Ashland,1045.035,Wisconsin,16157,46.470378,-90.783551
-91.84833604,45.42372695,0500000US55005,55,5,Barron,862.711,Wisconsin,45870,45.436158,-91.815595
-91.2013309,46.52200261,0500000US55007,55,7,Bayfield,1477.863,Wisconsin,15014,46.588678,-91.102103
-91.28124035,45.06907489,0500000US55017,55,17,Chippewa,1008.373,Wisconsin,62415,44.986588,-91.32738
-89.41800201,43.06830083,0500000US55025,55,25,Dane,1197.239,Wisconsin,488073,43.074343,-89.393883
-111.5705223,41.08628745,0500000US49029,49,29,Morgan,609.196,Utah,9469,41.073208,-111.718106
-112.1202148,38.33591923,0500000US49031,49,31,Piute,757.791,Utah,1556,38.288475,-112.208162
-111.9219112,40.66516108,0500000US49035,49,35,Salt Lake,742.282,Utah,1029655,40.646321,-111.922762
-111.1711036,40.33067735,0500000US49051,49,51,Wasatch,1175.501,Utah,23530,40.505696,-111.412248
-72.10471716,44.4676606,0500000US50005,50,5,Caledonia,648.864,Vermont,31227,44.467875,-72.07512
-72.24593469,44.8298448,0500000US50019,50,19,Orleans,693.268,Vermont,27231,44.864953,-72.223292
-77.98485597,37.34120332,0500000US51007,51,7,Amelia,355.269,Virginia,12690,37.341681,-77.977011
-79.73970169,38.06066308,0500000US51017,51,17,Bath,529.158,Virginia,4731,38.017866,-79.764614
-78.52485277,37.57790885,0500000US51029,51,29,Buckingham,579.657,Virginia,17146,37.582102,-78.483454
-78.00084238,39.11168663,0500000US51043,51,43,Clarke,176.177,Virginia,14034,39.129687,-77.988093
-77.95568442,38.4812308,0500000US51047,51,47,Culpeper,379.234,Virginia,46689,38.500155,-77.997848
-80.36612886,36.92758356,0500000US51063,51,63,Floyd,380.42,Virginia,15279,36.944158,-80.342686
-77.91318077,37.71975275,0500000US51075,51,75,Goochland,281.415,Virginia,21717,37.703091,-77.85186
-77.09811695,37.71065027,0500000US51101,51,101,King William,273.941,Virginia,15935,37.702616,-77.05673
-78.23858745,36.94727776,0500000US51111,51,111,Lunenburg,431.683,Virginia,12914,36.970055,-78.21653
-78.27590466,38.41487648,0500000US51113,51,113,Madison,320.683,Virginia,13308,38.378917,-78.23516
-88.26394731,32.02241373,0500000US01023,1,23,Choctaw,913.5,Alabama,13859,32.016562,-88.264164
-87.83209565,31.67989041,0500000US01025,1,25,Clarke,1238.465,Alabama,25833,31.685685,-87.815673
-85.51760447,33.66784376,0500000US01029,1,29,Cleburne,560.1,Alabama,14972,33.62977,-85.494315
-85.98839457,31.40205892,0500000US01031,1,31,Coffee,678.972,Alabama,49948,31.354433,-85.904715
-86.2499607,32.93390575,0500000US01037,1,37,Coosa,650.926,Alabama,11539,32.975932,-86.155035
-87.10810973,32.32775694,0500000US01047,1,47,Dallas,978.695,Alabama,43820,32.408815,-87.034955
-86.03722956,34.04716481,0500000US01055,1,55,Etowah,534.991,Alabama,104430,34.013693,-86.025393
-87.84309474,34.44236098,0500000US01059,1,59,Franklin,633.821,Alabama,31704,34.460481,-87.793594
-85.83803278,31.09535076,0500000US01061,1,61,Geneva,574.408,Alabama,26790,31.09426,-85.788849
-85.24071388,31.51018969,0500000US01067,1,67,Henry,561.75,Alabama,17302,31.478593,-85.268828
-85.9980492,34.78106082,0500000US01071,1,71,Jackson,1077.868,Alabama,53227,34.731984,-85.938698
-85.35324669,32.59860251,0500000US01081,1,81,Lee,607.536,Alabama,140247,32.588092,-85.345833
-86.65145098,32.15945682,0500000US01085,1,85,Lowndes,715.911,Alabama,11299,32.162415,-86.618688
-85.68942464,32.38729004,0500000US01087,1,87,Macon,608.885,Alabama,21452,32.425739,-85.715007
-86.55163056,34.76267618,0500000US01089,1,89,Madison,801.593,Alabama,334811,34.746392,-86.613232
-158.1907823,59.80740409,0500000US02070,2,70,Dillingham,18568.778,Alaska,4847,59.136256,-158.718472
-134.2301399,58.44763893,0500000US02110,2,110,Juneau,2701.931,Alaska,31275,58.358516,-134.530605
-130.9338445,55.58750774,0500000US02130,2,130,Ketchikan Gateway,4858.414,Alaska,13477,55.367858,-131.678527
-153.4437416,69.31167001,0500000US02185,2,185,North Slope,88695.413,Alaska,9430,70.522779,-154.862085
-133.2753756,56.81483989,0500000US02195,2,195,Petersburg,3281.982,Alaska,3815,56.812712,-133.115025
-135.2983671,57.23111601,0500000US02220,2,220,Sitka,2870.339,Alaska,8881,57.062746,-135.337171
-135.3355584,59.55690958,0500000US02230,2,230,Skagway,452.325,Alaska,968,59.464536,-135.311501
-94.21823149,35.97657621,0500000US05143,5,143,Washington,941.966,Arkansas,203065,36.094275,-94.172222
-91.24012618,35.18745045,0500000US05147,5,147,Woodruff,586.791,Arkansas,7260,35.233191,-91.252079
-119.8210007,38.59933266,0500000US06003,6,3,Alpine,738.332,California,1175,38.728298,-119.847603
-121.597976,39.66955204,0500000US06007,6,7,Butte,1636.464,California,220000,39.669037,-121.707635
-87.88798406,34.13605357,0500000US01093,1,93,Marion,742.292,Alabama,30776,34.111797,-87.8743
-86.3069341,34.36813351,0500000US01095,1,95,Marshall,565.842,Alabama,93019,34.311974,-86.293279
-88.20810857,30.78729736,0500000US01097,1,97,Mobile,1229.435,Alabama,412992,30.683993,-88.170637
-86.20146719,32.22060715,0500000US01101,1,101,Montgomery,784.247,Alabama,229363,32.346175,-86.243797
-86.66154508,33.26499661,0500000US01117,1,117,Shelby,784.93,Alabama,195085,33.290719,-86.737978
-88.19863185,32.5908402,0500000US01119,1,119,Sumter,903.887,Alabama,13763,32.57442,-88.232646
-87.52287706,33.28961721,0500000US01125,1,125,Tuscaloosa,1321.755,Alabama,194656,33.214154,-87.520229
-87.3057198,31.98771269,0500000US01131,1,131,Wilcox,888.498,Alabama,11670,31.999753,-87.380407
-149.1348628,61.14988183,0500000US02020,2,20,Anchorage,1704.683,Alaska,291826,61.192232,-149.793182
-150.0064593,63.6732393,0500000US02068,2,68,Denali,12751.411,Alaska,1826,63.882845,-149.032949
-66.30746001,18.20194631,0500000US72019,72,19,Barranquitas,34.253,Puerto Rico,30318,18.202273,-66.311191
-66.05368443,18.21858786,0500000US72025,72,25,Caguas,58.597,Puerto Rico,142893,18.226381,-66.045656
-65.96178031,18.37783675,0500000US72031,72,31,Carolina,45.321,Puerto Rico,176762,18.393375,-65.97144
-66.21886996,18.23226222,0500000US72045,72,45,Comero,28.401,Puerto Rico,20778,18.225751,-66.223559
-66.56023737,18.37373653,0500000US72054,72,54,Florida,15.209,Puerto Rico,12680,18.368262,-66.562452
-66.11459698,18.34565252,0500000US72061,72,61,Guaynabo,27.579,Puerto Rico,97924,18.367069,-66.113696
-65.81240121,18.14110383,0500000US72069,72,69,Humacao,44.755,Puerto Rico,58466,18.144804,-65.817109
-66.98539758,18.23470009,0500000US72083,72,83,Las Maras,46.36,Puerto Rico,9881,18.241149,-66.993607
-66.9519491,18.17201031,0500000US72093,72,93,Maricao,36.623,Puerto Rico,6276,18.175282,-66.953144
-66.25836473,18.28513307,0500000US72105,72,105,Naranjito,27.401,Puerto Rico,30402,18.293114,-66.250535
-66.92052134,18.44041309,0500000US72115,72,115,Quebradillas,22.683,Puerto Rico,25919,18.45386,-66.927221
-65.98236025,18.14997333,0500000US72129,72,129,San Lorenzo,53.108,Puerto Rico,41058,18.170504,-65.972529
-66.24517079,18.36014185,0500000US72135,72,135,Toa Alta,27.016,Puerto Rico,74066,18.367213,-66.229829
-66.40044691,18.42531354,0500000US72145,72,145,Vega Baja,45.856,Puerto Rico,59662,18.439661,-66.398967
-87.12496298,32.99645629,0500000US01007,1,7,Bibb,622.582,Alabama,22915,33.030921,-87.127659
-85.711209,32.09815195,0500000US01011,1,11,Bullock,622.805,Alabama,10914,32.116327,-85.701192
-85.81892788,33.77618974,0500000US01015,1,15,Calhoun,605.868,Alabama,118572,33.72546,-85.819442
-123.3915053,39.44183885,0500000US06045,6,45,Mendocino,3506.343,California,87841,39.285329,-123.397227
-120.7237764,41.58918985,0500000US06049,6,49,Modoc,3917.77,California,9686,41.522584,-120.650911
-118.8868788,37.93918478,0500000US06051,6,51,Mono,3048.982,California,14202,37.763322,-118.970594
-120.7625215,39.3045586,0500000US06057,6,57,Nevada,957.772,California,98764,39.219524,-120.916546
-117.7579617,33.6984518,0500000US06059,6,59,Orange,790.568,California,3010232,33.733953,-117.86288
-115.9956715,33.74350883,0500000US06065,6,65,Riverside,7206.48,California,2189641,33.800439,-117.066205
-121.0749923,36.60784535,0500000US06069,6,69,San Benito,1388.71,California,55269,36.843404,-121.403859
-116.7324825,33.03331778,0500000US06073,6,73,San Diego,4206.63,California,3095313,32.88326,-117.112994
-122.4488003,37.75896957,0500000US06075,6,75,San Francisco,46.873,California,805235,37.759598,-122.438323
-121.8941435,38.6828678,0500000US06113,6,113,Yolo,1014.689,California,200849,38.598913,-121.721112
-104.3385957,39.8736602,0500000US08001,8,1,Adams,1167.653,Colorado,441603,39.874297,-104.927473
-107.0520179,37.19480842,0500000US08007,8,7,Archuleta,1350.175,Colorado,12084,37.240087,-107.085027
-102.5602987,37.31948368,0500000US08009,8,9,Baca,2554.967,Colorado,3788,37.368221,-102.527089
-106.1947515,38.75101761,0500000US08015,8,15,Chaffee,1013.403,Colorado,17809,38.676497,-106.082645
-102.6053433,38.82771082,0500000US08017,8,17,Cheyenne,1778.276,Colorado,1836,38.816795,-102.45777
-106.1960491,37.20048026,0500000US08021,8,21,Conejos,1287.391,Colorado,8256,37.195652,-105.989049
-105.4277721,37.27837018,0500000US08023,8,23,Costilla,1226.952,Colorado,3524,37.281779,-105.448477
-107.8676232,38.85830568,0500000US08029,8,29,Delta,1142.05,Colorado,30952,38.798565,-107.910553
-106.6973732,39.6285273,0500000US08037,8,37,Eagle,1684.53,Colorado,52197,39.599453,-106.717771
-105.4381199,38.47392013,0500000US08043,8,43,Fremont,1533.068,Colorado,46824,38.426058,-105.206532
-122.3238449,37.42151292,0500000US06081,6,81,San Mateo,448.408,California,718451,37.56395,-122.340991
-120.0171066,34.67306288,0500000US06083,6,83,Santa Barbara,2735.085,California,423895,34.639262,-120.092602
-121.998069,37.05487984,0500000US06087,6,87,Santa Cruz,445.17,California,262382,36.985171,-121.936728
-121.9311899,38.26795753,0500000US06095,6,95,Solano,821.765,California,413344,38.235582,-122.069324
-121.6961469,39.03347397,0500000US06101,6,101,Sutter,602.41,California,94737,39.13549,-121.644269
-122.2348107,40.12435104,0500000US06103,6,103,Tehama,2949.709,California,63463,40.115187,-122.218704
-119.9515836,38.02605158,0500000US06109,6,109,Tuolumne,2220.884,California,55365,37.971531,-120.32853
-120.5519005,38.20452192,0500000US06009,6,9,Calaveras,1020.012,California,45578,38.163627,-120.633718
-121.9303862,37.91871572,0500000US06013,6,13,Contra Costa,715.937,California,1049025,37.935588,-122.030131
-123.8989419,41.74386472,0500000US06015,6,15,Del Norte,1006.373,California,28610,41.791232,-124.163088
-161.983195,55.3632202,0500000US02013,2,13,Aleutians East,6981.943,Alaska,3141,54.860151,-162.901536
-85.12908373,33.2974334,0500000US13149,13,149,Heard,296.03,Georgia,11834,33.309334,-85.1134
-95.28303576,38.56448053,0500000US20059,20,59,Franklin,571.756,Kansas,25992,38.602731,-95.260071
-115.3636983,33.04025215,0500000US06025,6,25,Imperial,4176.603,California,174528,32.841101,-115.534487
-118.7298169,35.34275347,0500000US06029,6,29,Kern,8131.916,California,839631,35.372968,-118.936004
-119.8162432,36.07353009,0500000US06031,6,31,Kings,1389.42,California,152982,36.242749,-119.729084
-119.7589229,37.21826572,0500000US06039,6,39,Madera,2137.069,California,150865,37.043099,-120.00675
-84.5763099,33.94144818,0500000US13067,13,67,Cobb,339.549,Georgia,688078,33.943254,-84.557878
-82.85295916,31.54838104,0500000US13069,13,69,Coffee,575.097,Georgia,42356,31.516,-82.840667
-82.26474756,33.54379885,0500000US13073,13,73,Columbia,290.09,Georgia,124053,33.51622,-82.165654
-84.76723934,33.35283213,0500000US13077,13,77,Coweta,440.892,Georgia,127317,33.379117,-84.736399
-83.77029892,31.92198006,0500000US13081,13,81,Crisp,272.583,Georgia,23439,31.947962,-83.777791
-84.57668549,30.8777437,0500000US13087,13,87,Decatur,597.14,Georgia,27842,30.888345,-84.57036
-83.79792237,32.15580031,0500000US13093,13,93,Dooly,391.94,Georgia,14918,32.16758,-83.784195
-84.21894989,31.53144463,0500000US13095,13,95,Dougherty,328.689,Georgia,94565,31.573426,-84.167625
-82.89762033,30.71156112,0500000US13101,13,101,Echols,414.894,Georgia,4034,30.708629,-83.057989
-81.34127188,32.36578086,0500000US13103,13,103,Effingham,477.7,Georgia,52250,32.291745,-81.299511
-81.88532673,32.15682379,0500000US13109,13,109,Evans,182.853,Georgia,11000,32.169649,-81.907367
-85.21051678,34.2677497,0500000US13115,13,115,Floyd,509.911,Georgia,96317,34.255796,-85.183164
-83.23550565,34.37266794,0500000US13119,13,119,Franklin,261.497,Georgia,22084,34.377335,-83.186079
-102.7382392,38.43218232,0500000US08061,8,61,Kiowa,1767.767,Colorado,1398,38.470657,-102.680579
-102.6036954,39.30548761,0500000US08063,8,63,Kit Carson,2160.822,Colorado,8270,39.309763,-102.435733
-105.4605944,40.66716299,0500000US08069,8,69,Larimer,2596.002,Colorado,299630,40.504546,-105.099218
-81.80502415,30.61063983,0500000US12089,12,89,Nassau,648.639,Florida,73314,30.607962,-81.647153
-86.59184221,30.69098543,0500000US12091,12,91,Okaloosa,930.247,Florida,180822,30.542829,-86.567105
-81.14781416,28.06175702,0500000US12097,12,97,Osceola,1327.453,Florida,268685,28.266765,-81.383484
-80.46501816,26.64733129,0500000US12099,12,99,Palm Beach,1969.763,Florida,1320134,26.617075,-80.146119
-82.39507424,28.3097198,0500000US12101,12,101,Pasco,746.886,Florida,464697,28.261606,-82.51608
-81.74345742,29.60441092,0500000US12107,12,107,Putnam,727.622,Florida,74364,29.609299,-81.720431
-81.43873357,29.9019006,0500000US12109,12,109,St. Johns,600.655,Florida,190039,29.977088,-81.421504
-87.02150897,30.70265824,0500000US12113,12,113,Santa Rosa,1011.605,Florida,151372,30.549593,-87.036954
-82.33150172,27.18459149,0500000US12115,12,115,Sarasota,555.868,Florida,379448,27.208205,-82.423893
-81.23900945,28.71806526,0500000US12117,12,117,Seminole,309.221,Florida,422718,28.697834,-81.310445
-81.18131582,29.05708008,0500000US12127,12,127,Volusia,1101.032,Florida,494593,29.073725,-81.123944
-86.16852767,30.64256083,0500000US12131,12,131,Walton,1037.625,Florida,55043,30.583729,-86.190665
-82.87551523,31.29634258,0500000US13003,13,3,Atkinson,339.382,Georgia,8375,31.317301,-82.886363
-82.45270059,31.55251756,0500000US13005,13,5,Bacon,258.576,Georgia,11096,31.547221,-82.466071
-83.25126375,33.0717489,0500000US13009,13,9,Baldwin,257.844,Georgia,45720,33.084849,-83.245659
-84.83819548,34.23916053,0500000US13015,13,15,Bartow,459.544,Georgia,100157,34.208435,-84.829122
-83.3281655,32.43683471,0500000US13023,13,23,Bleckley,215.87,Georgia,13063,32.401368,-83.33214
-81.97553384,31.199555,0500000US13025,13,25,Brantley,442.362,Georgia,18411,31.216648,-81.96997
-81.74970621,32.39515246,0500000US13031,13,31,Bulloch,672.809,Georgia,70217,32.417702,-81.76242
-84.62669814,31.52806749,0500000US13037,13,37,Calhoun,280.367,Georgia,6694,31.527412,-84.668445
-82.13757545,30.78533159,0500000US13049,13,49,Charlton,773.576,Georgia,12171,30.780002,-82.023033
-84.79246627,32.3445796,0500000US13053,13,53,Chattahoochee,248.736,Georgia,11267,32.344231,-84.899254
-84.47493439,34.24176461,0500000US13057,13,57,Cherokee,421.674,Georgia,214346,34.169606,-84.496595
-84.36557936,33.54720818,0500000US13063,13,63,Clayton,141.57,Georgia,259424,33.553383,-84.362238
-72.33633491,41.86118124,0500000US09013,9,13,Tolland,410.214,Connecticut,152691,41.842762,-72.37209
-75.3898889,38.66105669,0500000US10005,10,5,Sussex,936.079,Delaware,197145,38.662387,-75.346649
-77.01578736,38.90565504,0500000US11001,11,1,District of Columbia,61.048,District of Columbia,601723,38.91027,-77.014468
-82.28468596,30.33217594,0500000US12003,12,3,Baker,585.231,Florida,27115,30.288432,-82.185477
-85.62020906,30.26537373,0500000US12005,12,5,Bay,758.459,Florida,168852,30.206925,-85.660217
-80.48750536,26.1516908,0500000US12011,12,11,Broward,1209.785,Florida,1748066,26.134058,-80.227135
-81.9141612,26.90457784,0500000US12015,12,15,Charlotte,680.279,Florida,159978,26.954793,-82.119946
-81.83432158,26.5792184,0500000US12071,12,71,Lee,784.513,Florida,618754,26.574992,-81.858144
-83.47079452,30.44229998,0500000US12079,12,79,Madison,695.948,Florida,19224,30.47263,-83.430563
-82.31546641,27.47178124,0500000US12081,12,81,Manatee,742.931,Florida,322833,27.477054,-82.532775
-131.9943085,56.32103396,0500000US02275,2,275,Wrangell,2541.483,Alaska,2369,56.385821,-132.310837
-108.2705407,38.40266194,0500000US08085,8,85,Montrose,2240.695,Colorado,41276,38.479142,-107.934568
-82.45813278,28.84886351,0500000US12017,12,17,Citrus,581.696,Florida,141236,28.863598,-82.453512
-83.15610112,29.60665819,0500000US12029,12,29,Dixie,705.053,Florida,16422,29.634179,-83.056329
-81.6719608,30.33495368,0500000US12031,12,31,Duval,762.192,Florida,864263,30.300302,-81.622853
-82.79601311,29.7305602,0500000US12041,12,41,Gilchrist,349.677,Florida,16939,29.704639,-82.808262
-81.1892223,26.95656496,0500000US12043,12,43,Glades,806.009,Florida,12884,26.896029,-81.185404
-85.22395951,29.95347692,0500000US12045,12,45,Gulf,564.012,Florida,15863,29.988579,-85.259478
-81.80956574,27.49293939,0500000US12049,12,49,Hardee,637.783,Florida,27731,27.548312,-81.815432
-81.16529701,26.55348738,0500000US12051,12,51,Hendry,1152.75,Florida,39140,26.705392,-81.202571
-82.42324931,28.55332984,0500000US12053,12,53,Hernando,472.539,Florida,172778,28.50485,-82.496961
-80.60437961,27.69279826,0500000US12061,12,61,Indian River,502.872,Florida,138028,27.671827,-80.440581
-85.21218396,30.79502868,0500000US12063,12,63,Jackson,917.76,Florida,49746,30.80024,-85.216119
-81.7115779,28.76058371,0500000US12069,12,69,Lake,938.381,Florida,297052,28.735689,-81.752026
-103.1093903,40.72467831,0500000US08075,8,75,Logan,1838.547,Colorado,22709,40.639399,-103.187715
-108.4657219,39.01884476,0500000US08077,8,77,Mesa,3328.974,Colorado,146723,39.092851,-108.543768
-108.20758,40.61882193,0500000US08081,8,81,Moffat,4743.29,Colorado,13795,40.515239,-107.625859
-103.8090977,40.26268535,0500000US08087,8,87,Morgan,1280.433,Colorado,28159,40.256023,-103.781517
-107.7707996,38.15530094,0500000US08091,8,91,Ouray,541.593,Colorado,4436,38.139834,-107.746232
-106.9192975,39.21455883,0500000US08097,8,97,Pitkin,970.697,Colorado,17148,39.232543,-106.907765
-108.2135142,39.98077354,0500000US08103,8,103,Rio Blanco,3220.934,Colorado,6666,40.051033,-108.280174
-106.2787131,38.08178357,0500000US08109,8,109,Saguache,3168.525,Colorado,6108,37.915302,-106.019489
-105.1614893,38.88133511,0500000US08119,8,119,Teller,557.055,Colorado,23350,38.94355,-105.140532
-103.201431,39.97102703,0500000US08121,8,121,Washington,2518.031,Colorado,4814,40.092526,-103.156814
-102.4248706,40.00263889,0500000US08125,8,125,Yuma,2364.405,Colorado,10043,40.069473,-102.486935
-72.73232575,41.8038927,0500000US09003,9,3,Hartford,735.097,Connecticut,894014,41.761943,-72.717282
-72.53946802,41.45977447,0500000US09007,9,7,Middlesex,369.301,Connecticut,165676,41.478564,-72.571408
-93.53740252,36.33968209,0500000US05015,5,15,Carroll,630.087,Arkansas,27446,36.373069,-93.570816
-91.29432329,33.26267593,0500000US05017,5,17,Chicot,644.304,Arkansas,11800,33.32186,-91.318378
-92.18782933,33.89808625,0500000US05025,5,25,Cleveland,597.783,Arkansas,8689,33.914989,-92.139146
-93.22649188,33.21369786,0500000US05027,5,27,Columbia,766.053,Arkansas,24552,33.258045,-93.247459
-94.2447163,35.58599513,0500000US05033,5,33,Crawford,593.094,Arkansas,61948,35.496882,-94.28436
-92.33281968,35.15130873,0500000US05045,5,45,Faulkner,647.884,Arkansas,113237,35.104918,-92.405359
-93.89340436,35.51168969,0500000US05047,5,47,Franklin,608.857,Arkansas,18125,35.446102,-93.885464
-92.4231067,34.28854259,0500000US05053,5,53,Grant,631.809,Arkansas,17853,34.309174,-92.412714
-92.94944025,34.31780576,0500000US05059,5,59,Hot Spring,615.202,Arkansas,32923,34.353464,-92.894595
-91.21430003,35.59736555,0500000US05067,5,67,Jackson,633.938,Arkansas,17997,35.621102,-91.246233
-93.60453797,33.24169167,0500000US05073,5,73,Lafayette,528.268,Arkansas,7645,33.287629,-93.557538
-94.22867547,33.69785228,0500000US05081,5,81,Little River,532.253,Arkansas,13171,33.700518,-94.195995
-93.71532774,35.21664998,0500000US05083,5,83,Logan,708.125,Arkansas,22353,35.227532,-93.768119
-93.72652697,36.00752463,0500000US05087,5,87,Madison,834.255,Arkansas,15717,36.061309,-93.755297
-155.5211676,19.60123506,0500000US15001,15,1,Hawaii,4028.417,Hawaii,185079,19.672837,-155.421895
-159.6007735,22.04172973,0500000US15007,15,7,Kauai,619.956,Hawaii,67091,22.021022,-159.442112
-116.2412805,43.45101243,0500000US16001,16,1,Ada,1052.576,Idaho,392365,43.611186,-116.304409
-116.4497454,44.88860588,0500000US16003,16,3,Adams,1363.056,Idaho,3976,44.848619,-116.375947
-116.6599391,47.21422529,0500000US16009,16,9,Benewah,776.617,Idaho,9285,47.271692,-116.639736
-116.6003848,48.29892289,0500000US16017,16,17,Bonner,1734.573,Idaho,40877,48.235649,-116.630982
-111.6172009,43.38747347,0500000US16019,16,19,Bonneville,1866.077,Idaho,104234,43.494876,-111.997623
-92.68398193,36.26644329,0500000US05089,5,89,Marion,597.009,Arkansas,16653,36.28457,-92.663368
-93.89105418,33.30819289,0500000US05091,5,91,Miller,625.578,Arkansas,43462,33.400831,-93.987504
-90.05513515,35.76448887,0500000US05093,5,93,Mississippi,900.574,Arkansas,46480,35.84288,-89.999037
-93.30686864,33.66166111,0500000US05099,5,99,Nevada,617.837,Arkansas,8997,33.722168,-93.358085
-92.88022785,33.59110148,0500000US05103,5,103,Ouachita,732.783,Arkansas,26120,33.574461,-92.838871
-94.22703458,34.48354237,0500000US05113,5,113,Polk,857.679,Arkansas,20662,34.52045,-94.258519
-93.03193775,35.44611715,0500000US05115,5,115,Pope,812.548,Arkansas,61754,35.309776,-93.097238
-91.02509803,36.34273912,0500000US05121,5,121,Randolph,652.191,Arkansas,17969,36.304758,-90.98842
-94.2450425,33.99731286,0500000US05133,5,133,Sevier,565.126,Arkansas,17058,34.014236,-94.304091
-92.15710125,35.86006752,0500000US05137,5,137,Stone,606.405,Arkansas,12394,35.856705,-92.137
-82.73958009,33.77956925,0500000US13317,13,317,Wilkes,469.49,Georgia,10593,33.755364,-82.753524
-83.85240354,31.54931901,0500000US13321,13,321,Worth,570.702,Georgia,21679,31.535712,-83.861186
-111.7708027,35.83923478,0500000US04005,4,5,Coconino,18618.885,Arizona,134421,35.514426,-111.590056
-109.8880012,32.93166096,0500000US04009,4,9,Graham,4622.597,Arizona,37220,32.86733,-109.812181
-109.2401689,33.21426729,0500000US04011,4,11,Greenlee,1843.126,Arizona,8437,32.970402,-109.248712
-113.9796989,33.72996477,0500000US04012,4,12,La Paz,4499.629,Arizona,20489,33.908361,-114.172146
-110.3213346,35.39922618,0500000US04017,4,17,Navajo,9950.422,Arizona,107449,34.893625,-110.211155
-111.3448261,32.90385069,0500000US04021,4,21,Pinal,5365.612,Arizona,375770,33.060133,-111.588364
-110.8457747,31.52569825,0500000US04023,4,23,Santa Cruz,1236.916,Arizona,47420,31.434733,-110.943195
-113.906256,32.76909353,0500000US04027,4,27,Yuma,5513.992,Arizona,195751,32.65004,-114.598663
-91.76922333,33.19141781,0500000US05003,5,3,Ashley,925.349,Arkansas,21853,33.179373,-91.87136
-92.50209298,33.55654635,0500000US05013,5,13,Calhoun,628.581,Arkansas,5368,33.591116,-92.495555
-112.5409566,42.19495721,0500000US16071,16,71,Oneida,1200.061,Idaho,4286,42.181568,-112.301274
-112.8400338,42.69204233,0500000US16077,16,77,Power,1404.244,Idaho,7817,42.775001,-112.829004
